1499,2003-10-15,2003-10-23,Washington Severe Storms and Flooding (DR-1499),"As the Federal Emergency Management Agency (FEMA) helps Washingtonians recover from the floods of October, they are offering homeowners advice about how to protect their homes from devastation from future flooding."
1500,2003-11-11,2003-11-30,"West Virginia Severe Storms, Flooding, and Landslides (DR-1500)","With the January 20 application deadline two weeks away, West Virginia residents affected by November's severe storms, flooding and mudslides have been approved for more than $22 million in disaster assistance to date, according to the Department of Homeland Security's Federal Emergency Management Agency (FEMA)."
1501,2003-11-10,2003-11-23,"Puerto Rico Severe Storms, Flooding, Mudslides, and Landslides (DR-1501)","Commonwealth and federal recovery officials report that $65,517,043 has been approved in disaster aid to help local residents and businesses recover from the rains, floods and mudslides that occurred November 10-23, 2003."
1503,2003-11-10,2003-11-16,Virgin Islands Flooding Rains (DR-1503),"The time for San Luis Obispo County residents to meet with recovery specialists about available assistance for damages resulting from the San Simeon earthquake is rapidly drawing to a close, officials of the federal and state agencies coordinating the San Simeon Earthquake recovery effort announced today.  These agencies include the Federal Emergency Management Agency (FEMA), the Governor's Office of Emergency Services (OES), and the U.S. Small Business Administration (SBA)."
1504,2003-11-22,2003-11-26,Federated States of Micronesia Typhoon Lupit (DR-1504),"The head of the U.S Department of Homeland Security’s Federal Emergency Management Agency (FEMA) announced today that President Bush has declared a major disaster for the Federated States of Micronesia, opening the way for the use of federal funds to help the state of Yap recover from the effects of Typhoon Lupit.      Michael D. Brown, Under Secretary of Homeland Security for Emergency Preparedness and Response, said the President took the action following a review of FEMA’s analysis of Micronesia’s request for federal aid."
1505,2003-12-22,2004-02-06,California Earthquake (DR-1505),"Federal and state disaster aid totaling $20.1 million has been approved for individuals and business owners in San Luis Obispo County to date, according to officials of the Department of Homeland Security’s Federal Emergency Management Agency (FEMA), the Governor’s Office of Emergency Services (OES), and the U.S. Small Business Administration (SBA), the federal and state agencies coordinating in the San Simeon Earthquake recovery effort"
1506,2004-01-02,2004-01-06,"American Samoa High Winds, High Surf and Heavy Rainfall Associated With Tropical Cyclone Heta (DR-1506)",""
1507,2004-01-03,2004-01-30,"Ohio Severe Storms, Flooding, Mudslides, and Landslides (DR-1507)",""
1508,2003-12-10,2003-12-31,"Maine Severe Storms, Flooding, Snow Melt, and Ice Jams (DR-1508)","Sagadahoc County has been added to the list of counties eligible for federal disaster assistance for damage to public property from flooding last December, the head of the Federal Emergency Management Agency (FEMA) announced. The flooding, caused by periods of heavy rain, snowmelt and river ice jams, occurred from December 10 through December 31, 2003."
1509,2004-01-26,2004-01-30,South Carolina Severe Ice Storm (DR-1509),The head of the U.S. Department of Homeland Security's Federal Emergency Management Agency (FEMA) today designated 17 South Carolina counties eligible for federal disaster funds to help local governments recover from last month's crippling ice storm.
1510,2003-12-26,2004-01-14,Oregon Severe Winter Storms (DR-1510),"Harney and Wheeler counties are now eligible to apply for state and federal disaster assistance to repair or replace public facilities damaged by the severe winter storms in late December and early January, disaster recovery officials announced today."
1511,2004-04-08,2004-04-14,Federated States of Micronesia Typhoon Sudal (DR-1511),"The Department of Homeland Security’s (DHS) Federal Emergency Management Agency (FEMA) coordinates the work of 27 federal agencies, including the American Red Cross, that participate in disaster response recovery operations. The following is a summary of key federal activities following the devastation caused by Typhoon Sudal in the Federated States of Micronesia:"
1513,2004-04-20,2004-04-23,Illinois Severe Storms and Tornadoes (DR-1513),"Less than one week remains for individuals and business owners in the four Illinois counties designated for individual assistance to call and apply for state and federal aid to replace losses from the severe storms and tornadoes that occurred April 20 through April 23. 	The deadline to call and apply for disaster assistance is Tuesday, June 22. The eligible counties include Kankakee, LaSalle, Putnam and Will."
1514,2004-04-02,2004-04-11,New Mexico Severe Storms and Flooding (DR-1514),""
1515,2004-03-26,2004-06-14,"North Dakota Severe Storms, Flooding, and Ground Saturation (DR-1515)",""
1516,2004-04-19,2004-05-18,"Arkansas Severe Storms, Flooding and Landslides (DR-1516)","The Department of Homeland Security’s Federal Emergency Management Agency (FEMA) has obligated $5.33 million as the federal share of the cost of repairs to public property in 14 Arkansas counties damaged by severe storms, flooding and landslides that began on April 19 and continued through May 7. These obligations cover 388 repair projects in the designated counties, including seven repair projects in Devil’s Den State Park. Funds for repairs to the dam at Devil’s Den State Park are pending approval."
1517,2004-05-20,2004-06-01,"Nebraska Severe Storms, Tornadoes and Flooding (DR-1517)","The U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) recently obligated more than $1.14 million in assistance to the state of Nebraska, to repair and rebuild damaged transmission lines near Lincoln.The damage was a result of the tornadoes in May and the project was approved for the grant assistance a few weeks later."
1518,2004-05-19,2004-06-24,"Iowa Severe Storms, Tornadoes, and Flooding (DR-1518)","For 13 Iowa counties Aug. 5 is the last day to apply for Disaster Unemployment Assistance. The counties are Appanoose, Davis, Des Moines, Hamilton, Henry, Louisa, Lucas, Monroe, Muscatine, Scott, Wapello, Washington and Wayne.The Department of Homeland Security’s Federal Emergency Management Agency (FEMA) and the Iowa Homeland Security and Emergency Management Division (HLSEM) explained that the assistance is for people who lost work due to severe storms, tornadoes and flooding that occurred in Iowa between May 19 and June 24."
1519,2004-05-18,2004-06-21,Ohio Severe Storms and Flooding (DR-1519),"When disasters strike, voluntary agencies often are among the first to arrive on the scene and among the last to leave. After widespread flooding struck Ohio this spring, the contribution of volunteer agencies to the recovery was immeasurable, state and federal disaster officials said today."
1520,2004-05-25,2004-06-25,"Indiana Severe Storms, Tornadoes, and Flooding (DR-1520)","State, federal, local and voluntary agencies continue to provide disaster assistance to individuals and businesses that suffered damage from the May 25 through June 25 storms. Friday, August 6 Disaster Assistance Update"
1522,2004-05-27,2004-06-28,"West Virginia Severe Storms, Flooding and Landslides (DR-1522)","The Town of Daisy, in Logan County, will be the site of the fifth and final temporary mobile home park, according to federal and state disaster officials. The site was located through the efforts of local citizens who responded to a request from the Federal Emergency Management Agency (FEMA) for suitable park locations."
1523,2004-05-26,2004-06-18,"Kentucky Severe Storms, Tornadoes, Flooding, and Mudslides (DR-1523)","With just a week remaining for registration, more than $38 million in grants and low-interest disaster loans has been approved to assist Kentucky residents who suffered damages from the severe storms, tornadoes and flooding that occurred May 26 through June 18."
1526,2004-05-07,2004-07-03,Wisconsin Severe Storms and Flooding (DR-1526),"With the August 18 application deadline less than three weeks away, Wisconsin residents affected by severe storms, flooding and tornadoes have been approved for more than $8,629,577 million in federal disaster assistance to date, according to the Department of Homeland Security's Federal Emergency Management Agency (FEMA) and Wisconsin Emergency Management (WEM)."
1528,2004-05-30,2004-07-09,Arkansas Severe Storms and Flooding (DR-1528),"The U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) announced today that Benton and Franklin counties had been added to the list of Arkansas counties eligible for federal funding to help pay for damage to infrastructure from severe storms and flooding that began on May 30, and ended July 9."
1529,2004-06-03,2004-07-12,California Flooding As A Result Of A Levee Break (DR-1529),""
1530,2004-07-12,2004-07-23,New Jersey Severe Storms and Flooding (DR-1530),""
1531,2004-05-28,2004-06-16,South Dakota Severe Storms and Flooding (DR-1531),"The Federal Emergency Management Agency (FEMA) has committed initial federal funding of $151,000 to local governments in the declared counties of South Dakota for repairing damage to public infrastructure caused by severe storms and floods between May 28 to June 16, 2004. “It is important to understand that when natural disasters overwhelm local governments’ abilities to cover the costs of recovery, there is a federal public assistance program in place to provide the necessary support,” said Federal Coordinating Officer Justin DeMello."
1532,2004-06-27,2004-06-29,"Commonwealth of the Northern Mariana Islands Flooding, High Surf, High Winds, and Wind-Driven Rain associated with Typhoon Tingting (DR-1532)","The head of the U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) announced today that federal disaster funds have been made available for the Northern Mariana Islands to help local governments on the islands of Rota, Saipan and Tinian recover from the effects of Typhoon Tingting."
1533,2004-06-26,2004-06-29,"Guam High Winds, Flooding, and Mudslides as a result of Tropical Storm Tingting (DR-1533)",""
1534,2004-05-13,2004-06-17,New York Severe Storms and Flooding (DR-1534),"The U.S. Department of Homeland Security's Federal Emergency Management Agency (FEMA) announced today that only two days after President Bush signed an appropriations bill for ongoing disaster projects, more than $6.3 million has been approved for Public Assistance projects. These funds are approved for the repair, restoration, reconstruction, or replacement of public facilities and infrastructure damaged as a result of the severe storms and flooding that occurred May 13 through June 17, 20004."
1535,2004-06-12,2004-07-25,"Kansas Severe Storms, Flooding, and Tornadoes (DR-1535)","Deadlines for local governments to apply for disaster assistance for damages or losses experienced from flooding, severe storms and tornadoes in June and July are approaching, disaster recovery officials said today.	Federal Coordinating Officer Philip Parr of the Department of Homeland Security's Federal Emergency Management Agency (FEMA) said, ""Agencies have 30 days from the day they were added to the presidential disaster declaration to signify their intent to apply for reimbursement of eligible disaster related costs or losses."""
1537,2004-07-13,2004-07-15,Kentucky Severe Storms and Flooding (DR-1537),The head of the U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) announced today that federal disaster funds have been made available for Kentucky to help state and local governments recover from the effects of a violent storms that struck the state last month.
1539,2004-08-11,2004-08-30,Florida Hurricane Charley and Tropical Storm Bonnie (DR-1539),""
1540,2004-07-14,2004-07-27,Nevada Wildland Fire (DR-1540),The head of the U.S. Department of Homeland Security's Federal Emergency Management Agency (FEMA) today designated the Nevada county of Carson City eligible for federal disaster funds to help state and local governments recover from the effects of the Waterfall wildfire that broke out last month.
1541,2004-08-21,2004-08-26,"Commonwealth of the Northern Mariana Islands Flooding, High Surf, Storm Surge, and High Winds as a result of Super Typhoon Chaba (DR-1541)","Federal assistance for Floridians rises steadily as individuals in the Sunshine State recover from damages caused by the 2004 hurricanes. The four disasters resulted in more than 1.247 million storm victims applying for federal and state aid, and federal officials continue to review grant requests to reimburse local agencies for recovery projects under way."
1542,2004-07-03,2004-07-18,"Indiana Tornadoes, and Flooding (DR-1542)",The head of the U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) announced today that federal disaster funds have been made available for Indiana to help communities recover from the effects of a series of severe storms that struck the state during July.
1543,2004-08-14,2004-08-15,South Carolina Hurricane Charley (DR-1543),"Federal disaster funds have been made available for South Carolina to help communities in the counties of Georgetown and Horry recover from the effects of  Hurricane Charley, the head of the U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) announced today."
1544,2004-08-30,2004-09-08,"Virginia Severe Storms, Flooding and Tornadoes Associated with Tropical Depression Gaston (DR-1544)","The Federal Emergency Management Agency (FEMA) announced today that more than $10.1 million in federal disaster aid has been approved to date for government entities to help with cleanup and repairs after Tropical Depression Gaston struck August 30.“It’s difficult for individuals to recover from a storm, and it’s also difficult for localities,” said Marianne C. Jackson, federal coordinating officer for FEMA’s recovery effort. “This money will help offset the expenses that local governments and the commonwealth incurred during Gaston.”"
1545,2004-09-03,2004-10-08,Florida Hurricane Frances (DR-1545),"At the request of the State of Florida, the U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) Preliminary Damage Assessment Team (PDA) members were deployed at 8 a.m. today to Volusia and Pasco Counties which were struck by tornados on Christmas Day. FEMA received the request Dec. 26 shortly after 5 p.m."
1546,2004-09-07,2004-09-12,North Carolina Tropical Storm Frances (DR-1546),"Money to help North Carolinians whose lives were severely disrupted by the ravages of two major storms in a one-month period continues to flow into disaster-stricken areas. Since President Bush issued two separate disaster declarations for North Carolina in September, federal and state aid has surpassed $44.5 million dollars as of November 16, with 19,645 registrants to date seeking assistance for losses suffered from Tropical Storm Frances and/or Hurricane Ivan."
1547,2004-08-28,2004-08-30,South Carolina Tropical Storm Gaston (DR-1547),"Federal disaster funds have been made available for South Carolina to help communities in the counties of Berkeley, Charleston and Williamsburg recover from the effects of Tropical Storm Gaston, the head of the U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) announced today."
1548,2004-09-13,2004-09-26,Louisiana Hurricane Ivan (DR-1548),"Residents and business owners in Jefferson, Lafourche, Orleans, Plaquemines, St. Bernard, St, Charles, St. Tammany and Terrebonne parishes, who sustained damage from Hurricane Ivan in September, have only one more week to apply for disaster assistance. November 15, 2004 is the last day applications will be accepted. That is also the deadline for submitting loan applications to the U.S. Small Business Administration (SBA) for disaster-related losses to real and personal property."
1549,2004-09-13,2004-09-30,Alabama Hurricane Ivan (DR-1549),"It has been nearly six long months since Hurricane Ivan made landfall on the Gulf Coast, causing severe damage and destruction in 65 Alabama counties. Since that time, state and local governments, as well as individuals, households and businesses, have received nearly three-quarters of a billion dollars in disaster response and recovery aid from the U.S. Department of Homeland Security's Federal Emergency Management Agency (FEMA) and the Alabama Emergency Management Agency (AEMA).$735 million in disaster assistance includes the following:"
1550,2004-09-13,2004-09-20,Mississippi Hurricane Ivan (DR-1550),"The U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA), and the Mississippi Emergency Management Agency (MEMA) report that more than $4 million in disaster assistance has been sent to hurricane victims."
1551,2004-09-13,2004-11-17,Florida Hurricane Ivan (DR-1551),"At the request of the State of Florida, the U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) Preliminary Damage Assessment Team (PDA) members were deployed at 8 a.m. today to Volusia and Pasco Counties which were struck by tornados on Christmas Day. FEMA received the request Dec. 26 shortly after 5 p.m."
1552,2004-09-14,2004-09-19,Puerto Rico Tropical Storm Jeanne and Resulting Landslides and Mudslides (DR-1552),"The Department of Homeland Security's Federal Emergency Management Agency (FEMA), through its Hazard Mitigation Grant Program (HMGP), approved today a $1,438,088 million grant to the Municipality of Caguas in Puerto Rico."
1553,2004-09-16,2004-09-23,North Carolina Hurricane Ivan (DR-1553),"Money to help North Carolinians whose lives were severely disrupted by the ravages of two major storms in a one-month period continues to flow into disaster-stricken areas. Since President Bush issued two separate disaster declarations for North Carolina in September, federal and state aid has surpassed $44.5 million dollars as of November 16, with 19,645 registrants to date seeking assistance for losses suffered from Tropical Storm Frances and/or Hurricane Ivan."
1554,2004-09-14,2004-10-30,Georgia Hurricane Ivan (DR-1554),Thirty-two state and local officials responsible for administering local floodplain management programs graduated today from a floodplain-management training course sponsored by the Georgia Floodplain Management Office in coordination with Region IV of the Federal Emergency Management Agency (FEMA).
1556,2004-08-27,2004-09-27,Ohio Severe Storms and Flooding (DR-1556),Thanksgiving plans for more than 40 Ohio families are a little bit brighter in their new temporary homes
1557,2004-09-17,2004-10-01,Pennsylvania Tropical Depression Ivan (DR-1557),"State, county and local governments and certain non-profit organizations who suffered losses and damages as a result of flooding from Tropical Storm Ivan in September to date have received $29 million in public assistance funds, according to figures from the Federal Emergency Management Agency (FEMA)."
1558,2004-09-16,2004-09-27,"West Virginia Severe Storms, Flooding and Landslides (DR-1558)","West Virginians know, as well as anyone, what it is like to clean up flood damage after suffering a total of seven federally declared flood disasters in 2003 and 2004. In the wake of the recent disasters, the Federal Emergency Management Agency (FEMA) and the West Virginia Office of Emergency Services (WVOES) have made an effort to teach citizens how to minimize the risk of future flood damage.Emergency officials promoted the mitigation or flood damage risk reduction message in the following ways."
1559,2004-08-12,2004-09-12,Vermont Severe Storms and Flooding (DR-1559),""
1560,2004-09-03,2004-10-30,Georgia Tropical Storm Frances (DR-1560),"The head of the U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) announced today that disaster assistance has been made available for Pierce County, Georgia, to help rebuild public property damaged by Tropical Storm Frances.Michael D. Brown, Under Secretary of Homeland Security for Emergency Preparedness and Response, said the county was added to the list of eligible jurisdictions based on a review of damage data gathered by federal and state disaster recovery officials."
1561,2004-09-24,2004-11-17,Florida Hurricane Jeanne (DR-1561),"At the request of the State of Florida, the U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) Preliminary Damage Assessment Team (PDA) members were deployed at 8 a.m. today to Volusia and Pasco Counties which were struck by tornados on Christmas Day. FEMA received the request Dec. 26 shortly after 5 p.m."
1562,2004-08-27,2004-08-30,"Kansas Severe Storms, Flooding, and Tornadoes (DR-1562)",The head of the U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) today designated the Kansas counties of Douglas and Wyandotte eligible for federal disaster funds to help local governments recover from the effects of severe storms that hit the area late last month.
1563,2004-09-18,2004-10-01,New Jersey Tropical Depression Ivan (DR-1563),"The Disaster Recovery Center (DRC) at the Harmony Volunteer Fire Company facility at 440 Brainards Road in Harmony will close permanently at 8:00 p.m. on Thursday, November 4th, state and federal recovery officials announced today."
1564,2004-08-13,2004-09-16,New York Severe Storms and Flooding (DR-1564),"The U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA), the New York State Emergency Management Office (SEMO) and voluntary agencies continue to help New Yorkers recover from the severe storms and floods that occurred between Aug. 13 and Sept. 16, 2004. More than $1.8 million in disaster assistance has been approved to help victims meet their most basic disaster recovery needs.The following serves as a summary of the joint disaster recovery operation:"
1565,2004-09-16,2004-09-24,New York Tropical Depression Ivan (DR-1565),"Only a couple of days remain for individuals and business owners in the six New York counties designated for individual assistance to call and apply for state and federal aid to replace losses from the severe storms and floods that ravaged the region last September 16-24.The deadline to call and apply for disaster assistance is January 15, 2005. The eligible counties are Broome, Chenango, Delaware, Orange, Sullivan, and Ulster."
1567,2004-09-14,2004-09-17,Virgin Islands Tropical Storm Jeanne (DR-1567),The head of the U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) announced today that federal disaster funds have been made available for the U.S. Virgin Islands to help the territory recover from the effects of Tropical Storm Jeanne.
1568,2004-09-16,2004-09-20,Tennessee Severe Storms and Flooding (DR-1568),Federal Emergency Management Agency (FEMA) today amended its disaster declaration for Tennessee for the severe storms and flooding in September storms by adding Unicoi County to the 13 already eligible for Public Assistance to state and local governments.
1569,2004-09-14,2004-09-27,Minnesota Severe Storms and Flooding (DR-1569),"With the December 6 application deadline less than one month away, Minnesota residents affected by September’s severe storms and flooding have been approved for more than $3.4 million in disaster assistance to date, according to the Federal Emergency Management Agency (FEMA) and Minnesota Department of Public Safety Division of Homeland Security and Emergency Management (HSEM)."
1571,2004-10-18,2004-10-24,"Alaska Severe Winter Storm, Tidal Surges and Flooding (DR-1571)","As a result of President Bush’s disaster declaration for Public Assistance following the severe winter storms that occurred October 18 through October 24, 2004, federal disaster help is now available to some private non-profit organizations (PNPs) through the Federal Emergency Management Agency (FEMA) or the U.S. Small Business Administration (SBA)."
1572,2004-09-28,2004-10-02,"Delaware Severe Storms, Tornadoes, and Flooding from the remnants of Hurricane Jeanne (DR-1572)","President Bush recently declared New Castle County eligible for federal assistance with its infrastructure damage caused by tropical depression Jeanne. Two briefings for potential applicants for the assistance will take place Friday, December 3 and Monday, December 6. The Friday briefing will be held at the New Castle County Police Headquarters on Route 13 in the Sweeney Conference Room between 1 and 3 p.m. The second briefing will be conducted on Dec 6 at Wilmington Manor Station 32, Routes 13 and 40 between 7 and 9 p.m."
1573,2005-01-01,2005-02-11,Indiana Severe Winter Storms and Flooding (DR-1573),Disaster victims throughout most of Indiana have just one day left to apply for disaster assistance before the 60-day application period ends tomorrow (March 22).Federal and state disaster recovery officials urge those residents and business owners in the 85 disaster-declared counties who sustained damage from the severe winter storms and flooding that occurred between January 1 and February 11 to apply as soon as possible.
1574,2005-01-04,2005-01-25,"West Virginia Severe Storms, Flooding, and Landslides (DR-1574)","On February 1, President Bush declared six West Virginia counties eligible for federal disaster relief for public properties damaged in January floods.Federal Emergency Management Agency (FEMA) officials said to date, $6.1 million in federal grant funds have been obligated for Brooke, Hancock, Marshall, Ohio, Tyler and Wetzel counties.FEMA’s Public Assistance program reimburses eligible local governments, county and state agencies and some private, non-profit organizations."
1575,2004-10-30,2004-10-30,Hawaii Severe Storms and Flash Flooding (DR-1575),"The U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) and the Hawaii Department of Defense, Civil Defense Division, have joined forces to provide federal and state assistance to public infrastructure located in the City and County of Honolulu for damages resulting from severe storms and flash flooding on Oct. 30, 2004."
1576,2005-01-08,2005-01-12,Utah Severe Storms and Flooding (DR-1576),The head of the U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) announced today that federal disaster funds have been made available for Utah to help communities in Kane and Washington counties recover from the effects of flooding that struck the area early last month.
1577,2004-12-27,2005-01-11,"California Severe Storms, Flooding, Debris Flows, and Mudslides (DR-1577)","Only one week remains for individuals and business owners in the eight California counties designated for individual assistance to call and apply for state and federal aid to replace losses from the severe storms, flooding, debris flows and mudslides that occurred Dec. 27, 2004 through Jan. 11, 2005.The deadline to call and apply for disaster assistance is Monday, May 16, 2005. The eligible counties are Kern, Los Angeles, Orange, Riverside, San Bernardino, San Diego, Santa Barbara and Ventura."
1578,2004-12-21,2004-12-23,Kentucky Severe Winter Storm and Record Snow (DR-1578),"Todd and Trigg counties have been added to the area of Kentucky eligible for federal disaster assistance provided by the U. S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA). The total number of counties eligible for FEMA assistance now totals 30, federal disaster officials said."
1579,2005-01-04,2005-01-06,"Kansas Severe Winter Storms, Heavy Rains, and Flooding (DR-1579)","Six additional counties have been added to the disaster declaration for public assistance to include aid for local governments affected by the severe winter storms that occurred between January 4 and January 6 in Kansas, federal officials announced today.The six counties now eligible to apply for all categories of public assistance are: Brown, Jackson, Kiowa, Leavenworth, McPherson, and Pottawatomie."
1580,2004-12-22,2005-02-01,"Ohio Severe Winter Storms, Flooding and Mudslides (DR-1580)","Only one week remains for individuals and business owners in the 32 Ohio counties designated for individual assistance to apply for state and federal aid to replace losses from the winter storms and flooding that occurred between December 22, 2004 and February 1, 2005."
1581,2004-12-28,2005-01-12,Arizona Severe Storms and Flooding (DR-1581),"Federal Hazard Mitigation funds in the amount of $200,000 have been released for an emergency hydrology study in Mohave County, Federal Emergency Management Agency (FEMA) officials announced today. The study will provide a variety of floodplain data that will be used to determine how residents and businesses may best be protected during and after a flood event."
1582,2005-02-15,2005-02-21,"American Samoa Tropical Cyclone Olaf, including High Winds, High Surf, and Heavy Rainfall (DR-1582)","Residents of the Manu’a Islands who suffered uninsured or underinsured damages to their primary residence as a result of Hurricane Olaf have until May 3 to register for disaster assistance. Registration can be made at the Disaster Recovery Centers (DRCs) which will be open as follows:Social Services Center, Village of Fitiuta on Ta’u Island:  Wednesday, April 20  Wednesday, April 27Monday, May 2"
1583,2005-01-07,2005-01-13,Nevada Heavy Rains and Flooding (DR-1583),"The Department of Homeland Security’s Federal Emergency Management Agency (FEMA) announced today it has obligated $991,201.68 million in Public Assistance Program funds to reimburse state, county, and local governments for losses suffered from the severe storms and flooding of January 7-13 in Clark and Lincoln Counties."
1584,2005-01-07,2005-01-12,Alaska Severe Winter Storm (DR-1584),The head of the U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) announced today that federal disaster funds have been made available for Alaska to help local governments in the North Slope Borough recover from the effects of a recent severe winter storm.
1585,2005-02-16,2005-02-23,"California Severe Storms, Flooding, Landslides, and Mud and Debris Flows (DR-1585)",The U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) today added three southern California counties for disaster assistance to local governments and certain private nonprofit organizations.
1586,2005-02-10,2005-02-15,Arizona Severe Storms and Flooding (DR-1586),"Federal disaster funds have been made available for Arizona to help local governments  recover from the effects of another round of severe storms that struck the state in February, the head of the U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) announced today."
1587,2005-04-02,2005-04-23,Pennsylvania Severe Storms and Flooding (DR-1587),"The Pennsylvania Emergency Management Agency (PEMA) and the Federal Emergency Management Agency (FEMA) announced disaster assistance approved for residents of Bradford, Bucks, Columbia, Luzerne, Monroe, Northampton, Pike, Susquehanna, Wayne and Wyoming counties affected by the heavy rain and floods that occurred Apr. 2-3, 2005, has topped $3.4 million."
1589,2005-04-02,2005-04-04,New York Severe Storms and Flooding (DR-1589),"Disaster recovery assistance from early April flooding in New York, which led to a presidential disaster declaration April 19, has reached nearly $35 million, according to state and federal officials.  In all, 3,421 New Yorkers registered for assistance. Total assistance to residents, business owners and government agencies stands at $34,901,446. The registration period has ended. Aid to Individuals and Businesses"
1590,2005-05-11,2005-05-12,Nebraska Severe Storms and Flooding (DR-1590),"Sixty days after severe storms and flooding struck central Nebraska, many counties and towns continue to work restoring their damaged roads, water drainage systems and infrastructure.Thirty eligible applicants for federal Public Assistance grants have identified more than 95 projects requiring repair or attention as a result of the storms that occurred May 11-12."
1591,2005-03-29,2005-05-03,"Maine Severe Storms, Flooding, Snow Melts, and Ice Jams (DR-1591)","Aroostook County has been added to the list of Maine counties eligible for federal and state disaster aid for damage sustained in the severe storms, flooding, snow melt and ice jams between March 29 and May 3, the Federal Emergency Management Agency (FEMA) announced today.  Michael D. Brown, FEMA director and Under Secretary for Emergency Preparedness and Response at the Department of Homeland Security, said the assistance was approved following a review of data gathered by federal and state disaster recovery officials."
1592,2005-05-06,2005-05-20,Idaho Heavy Rains and Flooding (DR-1592),On July 6 President Bush signed a disaster declaration allowing government entities in Nez Perce County and the portion of the Nez Perce Indian Reservation that is within Nez Perce County to apply for help in recouping costs associated with eligible storm damages and losses resulting from the May heavy rains and floods.
1593,2005-07-10,2005-07-16,Alabama Hurricane Dennis (DR-1593),"Florida policyholders of the National Flood Insurance Program received more than $860 million in payments for Hurricane Ivan claims since the storm crashed ashore, the U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) announced today. For nearly 10,000 claims paid, the total disbursements under Ivan amount to more than those paid for any other Florida disaster in the program’s history. Nationwide, only policyholders who made flood claims for Hurricane Katrina received more money."
1594,2005-07-10,2005-07-15,Mississippi Hurricane Dennis (DR-1594),"Florida policyholders of the National Flood Insurance Program received more than $860 million in payments for Hurricane Ivan claims since the storm crashed ashore, the U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) announced today. For nearly 10,000 claims paid, the total disbursements under Ivan amount to more than those paid for any other Florida disaster in the program’s history. Nationwide, only policyholders who made flood claims for Hurricane Katrina received more money."
1595,2005-07-07,2005-07-20,Florida Hurricane Dennis (DR-1595),"Florida policyholders of the National Flood Insurance Program received more than $860 million in payments for Hurricane Ivan claims since the storm crashed ashore, the U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) announced today. For nearly 10,000 claims paid, the total disbursements under Ivan amount to more than those paid for any other Florida disaster in the program’s history. Nationwide, only policyholders who made flood claims for Hurricane Katrina received more money."
1596,2005-06-07,2005-06-08,South Dakota Severe Storm (DR-1596),The head of the U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) announced today that federal disaster funds have been made available for South Dakota to help local governments recover from the effects of a severe storm that struck the state last month.
1597,2005-06-01,2005-07-07,"North Dakota Severe Storms, Flooding, and Ground Saturation (DR-1597)","Six more North Dakota counties and one tribal nation have been added to the July 22 presidential disaster declaration.  The addition means that now communities in 26 counties and three tribal nations are eligible for federal funds from the Department of Homeland Security's Federal Emergency Management Agency (FEMA) to help recover from the severe storms, flooding and ground saturation occurring between June 1 and July 7."
1598,2005-04-28,2005-06-29,Utah Flood and Landslide (DR-1598),The head of the U.S. Department of Homeland Security's Federal Emergency Management Agency (FEMA) announced today that federal disaster funds have been made available for Utah to help restore community facilities in the area struck by recent floods and landslides.
1600,2005-06-30,2005-07-01,Kansas Severe Storms and Flooding (DR-1600),""
1601,2005-07-05,2005-07-06,Louisiana Tropical Storm Cindy (DR-1601),The U.S. Department of Homeland Security's Federal Emergency Management Agency (FEMA) has deployed all 28 of its National Urban Search and Rescue teams
1602,2005-08-24,2005-09-06,Florida Hurricane Katrina (DR-1602),"Florida policyholders of the National Flood Insurance Program received more than $860 million in payments for Hurricane Ivan claims since the storm crashed ashore, the U.S. Department of Homeland Security’s Federal Emergency Management Agency (FEMA) announced today. For nearly 10,000 claims paid, the total disbursements under Ivan amount to more than those paid for any other Florida disaster in the program’s history. Nationwide, only policyholders who made flood claims for Hurricane Katrina received more money."
1603,2005-08-29,2005-11-01,Louisiana Hurricane Katrina (DR-1603),""
