STATE_NAME,CENSUS_REGION,USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                               
Texas,South,TX,48377,1383974,Presidio,9985042013,1773160,3855.246,0.685,30.005891,-104.261619
Texas,South,TX,48379,1383975,Rains,594280564,76079984,229.453,29.375,32.87058,-95.79544
Texas,South,TX,48381,1383976,Randall,2360924177,28154776,911.558,10.871,34.962529,-101.895547
Texas,South,TX,48383,1383977,Reagan,3044011970,1792716,1175.3,0.692,31.375191,-101.514395
Texas,South,TX,48385,1383978,Real,1810772048,2346285,699.143,0.906,29.830097,-99.812549
Texas,South,TX,48387,1383979,Red River,2684724438,52207793,1036.578,20.158,33.619625,-95.048429
Texas,South,TX,48389,1383980,Reeves,6825586500,17396692,2635.374,6.717,31.308366,-103.712706
Texas,South,TX,48391,1383981,Refugio,1995428445,123798800,770.439,47.799,28.312716,-97.161366
Texas,South,TX,48393,1383982,Roberts,2393298484,346846,924.058,0.134,35.836216,-100.807555
Texas,South,TX,48395,1383983,Robertson,2216225088,25046240,855.689,9.67,31.025481,-96.514941
Texas,South,TX,48397,1383984,Rockwall,329201391,56080775,127.105,21.653,32.898677,-96.404402
Texas,South,TX,48399,1383985,Runnels,2721933923,15930085,1050.945,6.151,31.845112,-99.982715
Texas,South,TX,48401,1383986,Rusk,2393244737,37217200,924.037,14.37,32.109423,-94.756382
Texas,South,TX,48403,1383987,Sabine,1272694544,220771184,491.39,85.24,31.3433,-93.851913
Texas,South,TX,48405,1383988,San Augustine,1374395571,159612559,530.657,61.627,31.382449,-94.16318
Texas,South,TX,48407,1383989,San Jacinto,1474332236,151948261,569.243,58.668,30.574388,-95.163136
Texas,South,TX,48409,1383990,San Patricio,1795991002,37577396,693.436,14.509,28.011786,-97.517162
Texas,South,TX,48411,1383991,San Saba,2940486378,8072066,1135.328,3.117,31.155138,-98.819292
Texas,South,TX,48413,1383992,Schleicher,3394564132,87401,1310.649,0.034,30.896233,-100.527216
Texas,South,TX,48415,1383993,Scurry,2345088411,5439884,905.444,2.1,32.744462,-100.913399
Texas,South,TX,48417,1383994,Shackelford,2367989903,3268209,914.286,1.262,32.74382,-99.347005
Texas,South,TX,48419,1383995,Shelby,2060553212,101094482,795.584,39.033,31.790137,-94.142565
Texas,South,TX,48421,1383996,Sherman,2390648266,428754,923.034,0.166,36.278593,-101.899265
Texas,South,TX,48423,1383997,Smith,2386630581,73136762,921.483,28.238,32.375106,-95.268743
Texas,South,TX,48425,1383998,Somervell,482937100,14222749,186.463,5.491,32.218071,-97.769217
Texas,South,TX,48427,1383999,Starr,3168060433,15302229,1223.195,5.908,26.530903,-98.740235
Texas,South,TX,48429,1384000,Stephens,2322492655,64132913,896.719,24.762,32.736306,-98.836119
Texas,South,TX,48431,1384001,Sterling,2391739045,167451,923.456,0.065,31.835774,-101.054911
Texas,South,TX,48433,1384002,Stonewall,2373240699,10177391,916.313,3.93,33.17958,-100.253807
Texas,South,TX,48435,1384003,Sutton,3765524960,1277066,1453.877,0.493,30.51768,-100.50527
Texas,South,TX,48437,1384004,Swisher,2305502707,27277988,890.16,10.532,34.526319,-101.743862
Texas,South,TX,48439,1384005,Tarrant,2236739844,100218683,863.61,38.695,32.772119,-97.291224
Texas,South,TX,48441,1384006,Taylor,2371267531,9721167,915.552,3.753,32.297327,-99.890179
Texas,South,TX,48443,1384007,Terrell,6107208798,105936,2358.007,0.041,30.232343,-102.072513
Texas,South,TX,48445,1384008,Terry,2302083285,5443852,888.839,2.102,33.171229,-102.339284
Texas,South,TX,48447,1384009,Throckmorton,2363499415,7586189,912.552,2.929,33.170695,-99.205796
Texas,South,TX,48449,1384010,Titus,1051675989,50735385,406.054,19.589,33.214599,-94.966783
Texas,South,TX,48451,1384011,Tom Green,3941920460,48104950,1521.984,18.573,31.398843,-100.463821
Texas,South,TX,48453,1384012,Travis,2565087876,84568234,990.386,32.652,30.239513,-97.69127
Texas,South,TX,48455,1384013,Trinity,1796490616,52678059,693.629,20.339,31.096675,-95.151687
Texas,South,TX,48457,1384014,Tyler,2394445996,28806216,924.501,11.122,30.769295,-94.375656
Texas,South,TX,48459,1384015,Upshur,1509791525,24997418,582.934,9.652,32.735349,-94.941184
Texas,South,TX,48461,1384016,Upton,3215010626,464309,1241.323,0.179,31.353849,-102.042013
Texas,South,TX,48463,1384017,Uvalde,4019520918,17321957,1551.946,6.688,29.350308,-99.768427
Texas,South,TX,48465,1384018,Val Verde,8144863837,227711200,3144.75,87.92,29.875285,-101.143324
Texas,South,TX,48467,1384019,Van Zandt,2182212673,44165861,842.557,17.053,32.558787,-95.836906
Texas,South,TX,48469,1384020,Victoria,2284737040,17334129,882.142,6.693,28.79637,-96.971198
Texas,South,TX,48471,1384021,Walker,2031020079,44865483,784.181,17.323,30.743163,-95.569825
Texas,South,TX,48473,1384022,Waller,1329535315,11622759,513.336,4.488,30.013578,-95.982102
Texas,South,TX,48475,1384023,Ward,2164200435,624206,835.602,0.241,31.513069,-103.105113
Texas,South,TX,48477,1384024,Washington,1564237320,46089367,603.955,17.795,30.215075,-96.410272
Texas,South,TX,48479,1384025,Webb,8706198536,36537711,3361.482,14.107,27.770584,-99.326641
Texas,South,TX,48481,1384026,Wharton,2813116078,21288312,1086.15,8.219,29.27848,-96.229674
Texas,South,TX,48483,1384027,Wheeler,2368603535,2481266,914.523,0.958,35.392593,-100.253107
Texas,South,TX,48485,1384028,Wichita,1625943380,13820243,627.78,5.336,33.991103,-98.716851
Texas,South,TX,48487,1384029,Wilbarger,2514474406,18257915,970.844,7.049,34.08492,-99.24244
Texas,South,TX,48489,1384030,Willacy,1529529770,501714610,590.555,193.713,26.480381,-97.583256
Texas,South,TX,48491,1384031,Williamson,2896330667,41776814,1118.28,16.13,30.64903,-97.605069
Texas,South,TX,48493,1384032,Wilson,2081663799,12110414,803.735,4.676,29.173883,-98.086734
Texas,South,TX,48495,1384033,Winkler,2178493443,414369,841.121,0.16,31.831415,-103.055986
Texas,South,TX,48497,1384034,Wise,2342376592,47038669,904.397,18.162,33.219095,-97.653997
Texas,South,TX,48499,1384035,Wood,1671154592,130748438,645.236,50.482,32.783588,-95.382166
Texas,South,TX,48501,1384036,Yoakum,2071235914,34329,799.709,0.013,33.162398,-102.832242
Texas,South,TX,48503,1384037,Young,2368463974,42447734,914.469,16.389,33.158788,-98.678281
Texas,South,TX,48505,1384038,Zapata,2585875921,154370983,998.412,59.603,26.996981,-99.182603
Texas,South,TX,48507,1384039,Zavala,3360267500,11209428,1297.407,4.328,28.864652,-99.75983
Utah,West,UT,49001,1448015,Beaver,6708292473,5330788,2590.086,2.058,38.357535,-113.238948
Utah,West,UT,49003,1455966,Box Elder,14880950243,2547843003,5745.567,983.728,41.476021,-113.052922
Utah,West,UT,49005,1448017,Cache,3016933805,21156320,1164.845,8.169,41.734228,-111.744563
Utah,West,UT,49007,1448018,Carbon,3829325942,15774022,1478.511,6.09,39.673284,-110.588484
Utah,West,UT,49009,1448019,Daggett,1805087846,61445196,696.948,23.724,40.890099,-109.505785
Utah,West,UT,49011,1448020,Davis,773841558,868113822,298.782,335.181,41.037045,-112.202123
Utah,West,UT,49013,1448021,Duchesne,8394002908,38790413,3240.943,14.977,40.289649,-110.42983
Utah,West,UT,49015,1448022,Emery,11557521668,24583607,4462.384,9.492,39.009025,-110.7211
Utah,West,UT,49017,1448023,Garfield,13403454039,85797204,5175.103,33.126,37.831664,-111.450908
Utah,West,UT,49019,1448024,Grand,9509233206,31425236,3671.536,12.133,38.974326,-109.57345
Utah,West,UT,49021,1448025,Iron,8540444239,11393815,3297.484,4.399,37.909304,-113.30674
Utah,West,UT,49023,1455158,Juab,8785887052,36572076,3392.25,14.121,39.71412,-112.790471
Utah,West,UT,49025,1448026,Kane,10334615548,306373512,3990.218,118.291,37.275083,-111.815352
Utah,West,UT,49027,1448027,Millard,17083227838,600823882,6595.871,231.979,39.094535,-113.525009
Utah,West,UT,49029,1448028,Morgan,1577700800,4437369,609.154,1.713,41.091027,-111.577885
Utah,West,UT,49031,1448029,Piute,1962993874,20285698,757.916,7.832,38.335881,-112.129375
Utah,West,UT,49033,1448030,Rich,2664537829,149095212,1028.784,57.566,41.627598,-111.240227
Utah,West,UT,49035,1448031,Salt Lake,1922740773,168386611,742.374,65.014,40.667883,-111.92424
Utah,West,UT,49037,1448032,San Juan,20253968859,293104737,7820.101,113.168,37.602639,-109.79157
Utah,West,UT,49039,1448033,Sanpete,4118345079,32075871,1590.102,12.385,39.382532,-111.572879
Utah,West,UT,49041,1448034,Sevier,4948458235,20259962,1910.61,7.822,38.746824,-111.81193
Utah,West,UT,49043,1448035,Summit,4847461965,26784448,1871.616,10.342,40.87206,-110.968486
Utah,West,UT,49045,1448036,Tooele,17977504996,893748031,6941.154,345.078,40.467753,-113.123979
Utah,West,UT,49047,1448037,Uintah,11602247815,56187300,4479.653,21.694,40.125887,-109.517748
Utah,West,UT,49049,1448038,Utah,5188899747,364305022,2003.445,140.659,40.120432,-111.668527
Utah,West,UT,49051,1448039,Wasatch,3044477325,78963795,1175.479,30.488,40.334884,-111.161568
Utah,West,UT,49053,1448040,Washington,6284076375,9250777,2426.296,3.572,37.262531,-113.4878
Utah,West,UT,49055,1448041,Wayne,6373088433,15054798,2460.663,5.813,38.261229,-110.990322
Utah,West,UT,49057,1448042,Weber,1492002701,215739217,576.065,83.297,41.270329,-111.876797
Vermont,Northeast,VT,50001,1461757,Addison,1984776517,107304306,766.327,41.43,44.031248,-73.141581
Vermont,Northeast,VT,50003,1461758,Bennington,1748195211,6930003,674.982,2.676,43.035325,-73.11146
Vermont,Northeast,VT,50005,1461759,Caledonia,1680554034,22457630,648.866,8.671,44.468791,-72.112168
Vermont,Northeast,VT,50007,1461760,Chittenden,1389737369,214240340,536.581,82.719,44.463327,-73.069412
Vermont,Northeast,VT,50009,1461761,Essex,1718717706,30285695,663.601,11.693,44.724021,-71.732736
Vermont,Northeast,VT,50011,1461762,Franklin,1641292734,150931115,633.707,58.275,44.858964,-72.909402
Vermont,Northeast,VT,50013,1461763,Grand Isle,211894214,292303556,81.813,112.859,44.801787,-73.300759
Vermont,Northeast,VT,50015,1461764,Lamoille,1188280104,12659523,458.798,4.888,44.603704,-72.638922
Vermont,Northeast,VT,50017,1461765,Orange,1779409820,13549447,687.034,5.231,44.003392,-72.369687
Vermont,Northeast,VT,50019,1461766,Orleans,1796364861,71441644,693.58,27.584,44.828442,-72.25163
Vermont,Northeast,VT,50021,1461767,Rutland,2408234745,38735277,929.825,14.956,43.580858,-73.038202
Vermont,Northeast,VT,50023,1461768,Washington,1779934817,21189503,687.237,8.181,44.274953,-72.609475
Vermont,Northeast,VT,50025,1461769,Windham,2033922035,33064488,785.302,12.766,42.995335,-72.721955
Vermont,Northeast,VT,50027,1461770,Windsor,2510579590,19279274,969.34,7.444,43.572677,-72.598825
Virginia,South,VA,51001,1480091,Accomack,1164201142,2228780620,449.501,860.537,37.765944,-75.757807
Virginia,South,VA,51003,1675170,Albemarle,1866866270,14035638,720.801,5.419,38.024184,-78.553506
Virginia,South,VA,51005,1673675,Alleghany,1153723643,8531316,445.455,3.294,37.787905,-80.008669
Virginia,South,VA,51007,1497770,Amelia,920142630,8424811,355.269,3.253,37.331927,-77.977462
Virginia,South,VA,51009,1480095,Amherst,1227487284,12730418,473.936,4.915,37.62861,-79.154281
Virginia,South,VA,51011,1497238,Appomattox,863744560,3204478,333.494,1.237,37.370725,-78.81094
Virginia,South,VA,51013,1480097,Arlington,67318082,244125,25.992,0.094,38.878337,-77.100703
Virginia,South,VA,51015,1480098,Augusta,2504573060,9972490,967.021,3.85,38.171911,-79.147557
Virginia,South,VA,51017,1673638,Bath,1370508971,14049859,529.156,5.425,38.068368,-79.731203
Virginia,South,VA,51019,1674818,Bedford,1950316251,42042567,753.021,16.233,37.312412,-79.527947
Virginia,South,VA,51021,1494613,Bland,926518536,2582881,357.731,0.997,37.130612,-81.125853
Virginia,South,VA,51023,1674418,Botetourt,1401706951,12195455,541.202,4.709,37.565481,-79.797553
Virginia,South,VA,51025,1493961,Brunswick,1466383575,8315958,566.174,3.211,36.764204,-77.861483
Virginia,South,VA,51027,1497431,Buchanan,1302149027,2798040,502.763,1.08,37.26812,-82.038151
Virginia,South,VA,51029,1501502,Buckingham,1501304589,10098848,579.657,3.899,37.573928,-78.529169
Virginia,South,VA,51031,1674917,Campbell,1305008839,8962103,503.867,3.46,37.210151,-79.095428
Virginia,South,VA,51033,1480107,Caroline,1366265738,24233259,527.518,9.357,38.030319,-77.352348
Virginia,South,VA,51035,1480108,Carroll,1229441819,7647537,474.69,2.953,36.731928,-80.727865
Virginia,South,VA,51036,1480109,Charles City,473494072,55490505,182.817,21.425,37.361054,-77.05417
Virginia,South,VA,51037,1492442,Charlotte,1230948443,5824992,475.272,2.249,37.009042,-78.658568
Virginia,South,VA,51041,1480111,Chesterfield,1096536385,35172912,423.375,13.58,37.378434,-77.585847
Virginia,South,VA,51043,1690562,Clarke,456004795,5658682,176.064,2.185,39.115382,-77.990836
Virginia,South,VA,51045,1673664,Craig,853489530,2798838,329.534,1.081,37.473603,-80.231051
Virginia,South,VA,51047,1497831,Culpeper,982211899,8570990,379.234,3.309,38.48593,-77.956476
Virginia,South,VA,51049,1494109,Cumberland,770419695,5931687,297.461,2.29,37.520189,-78.252836
Virginia,South,VA,51051,1497376,Dickenson,856075032,8106893,330.532,3.13,37.137064,-82.349231
Virginia,South,VA,51053,1690739,Dinwiddie,1304620705,8999982,503.717,3.475,37.073498,-77.635492
Virginia,South,VA,51057,1480118,Essex,665944366,74793600,257.123,28.878,37.93948,-76.941871
Virginia,South,VA,51059,1480119,Fairfax,1012456482,39489022,390.912,15.247,38.831056,-77.275385
Virginia,South,VA,51061,1480120,Fauquier,1676886312,9779011,647.449,3.776,38.744097,-77.821482
Virginia,South,VA,51063,1494354,Floyd,986590544,2270016,380.925,0.876,36.931438,-80.350309
Virginia,South,VA,51065,1494061,Fluvanna,740756319,10725068,286.008,4.141,37.830571,-78.283482
Virginia,South,VA,51067,1494434,Franklin,1788195263,54706544,690.426,21.122,36.99115,-79.882663
Virginia,South,VA,51069,1480124,Frederick,1070961156,5196501,413.5,2.006,39.203637,-78.263916
Virginia,South,VA,51071,1494551,Giles,921469051,12016944,355.781,4.64,37.31193,-80.717189
Virginia,South,VA,51073,1480126,Gloucester,564116898,181748804,217.807,70.174,37.403541,-76.523505
Virginia,South,VA,51075,1674271,Goochland,728883419,21966420,281.423,8.481,37.718814,-77.917626
Virginia,South,VA,51077,1501196,Grayson,1145227602,9790836,442.175,3.78,36.652229,-81.215324
Virginia,South,VA,51079,1480129,Greene,404410661,1706923,156.144,0.659,38.297981,-78.470163
Virginia,South,VA,51081,1501122,Greensville,764632807,4093691,295.226,1.581,36.680336,-77.560277
Virginia,South,VA,51083,1496705,Halifax,2118206839,30534035,817.844,11.789,36.766461,-78.939614
Virginia,South,VA,51085,1480132,Hanover,1213563929,13587738,468.56,5.246,37.760165,-77.490992
Virginia,South,VA,51087,1480133,Henrico,605273104,28984522,233.697,11.191,37.43752,-77.300333
Virginia,South,VA,51089,1502770,Henry,990240572,5299481,382.334,2.046,36.620607,-79.980673
Virginia,South,VA,51091,1673774,Highland,1075249016,1805626,415.156,0.697,38.366243,-79.564472
Virginia,South,VA,51093,1702378,Isle of Wight,817464566,122256204,315.625,47.203,36.901418,-76.707569
Virginia,South,VA,51095,1480135,James City,368947278,95319555,142.451,36.803,37.324837,-76.777888
Virginia,South,VA,51097,1480136,King and Queen,816202443,28874201,315.138,11.148,37.714372,-76.901855
Virginia,South,VA,51099,1480137,King George,465258456,21031743,179.637,8.12,38.277049,-77.162769
Virginia,South,VA,51101,1480138,King William,709504569,30285437,273.941,11.693,37.70826,-77.091054
Virginia,South,VA,51103,1480139,Lancaster,345117833,254199622,133.251,98.147,37.704843,-76.412663
Virginia,South,VA,51105,1496538,Lee,1127987196,4897771,435.518,1.891,36.701721,-83.130112
Virginia,South,VA,51107,1480141,Loudoun,1335807603,14437344,515.758,5.574,39.081212,-77.638913
Virginia,South,VA,51109,1494707,Louisa,1285411709,37739379,496.3,14.571,37.972704,-77.959795
Virginia,South,VA,51111,1492239,Lunenburg,1118054282,1795027,431.683,0.693,36.946094,-78.241985
Virginia,South,VA,51113,1494590,Madison,830565704,3085779,320.683,1.191,38.412059,-78.276961
Virginia,South,VA,51115,1480145,Mathews,222555405,430023685,85.929,166.033,37.425348,-76.268808
Virginia,South,VA,51117,1500747,Mecklenburg,1620002383,139190675,625.486,53.742,36.687256,-78.368959
Virginia,South,VA,51119,1480147,Middlesex,337492169,208378285,130.306,80.455,37.606975,-76.528082
Virginia,South,VA,51121,1674630,Montgomery,1001059073,5813304,386.511,2.245,37.174884,-80.387314
Virginia,South,VA,51125,1500936,Nelson,1219510157,8934492,470.856,3.45,37.789079,-78.88344
Virginia,South,VA,51127,1480150,New Kent,543196594,35592383,209.729,13.742,37.502936,-76.982858
Virginia,South,VA,51131,1480151,Northampton,548089385,1511594136,211.619,583.63,37.302775,-75.924018
Virginia,South,VA,51133,1480152,Northumberland,495444240,244310209,191.292,94.329,37.856974,-76.379687
Virginia,South,VA,51135,1493928,Nottoway,814265620,4297829,314.39,1.659,37.141167,-78.053866
Virginia,South,VA,51137,1494761,Orange,882621386,6426513,340.782,2.481,38.250193,-78.009622
Virginia,South,VA,51139,1500440,Page,805112972,8337856,310.856,3.219,38.623201,-78.49188
Virginia,South,VA,51141,1497999,Patrick,1251212181,7165458,483.096,2.767,36.667128,-80.286413
Virginia,South,VA,51143,1480157,Pittsylvania,2509575267,23886948,968.952,9.223,36.821721,-79.398502
Virginia,South,VA,51145,1674225,Powhatan,674028379,5446445,260.244,2.103,37.549404,-77.912855
Virginia,South,VA,51147,1492359,Prince Edward,906392764,10040121,349.96,3.877,37.224881,-78.432957
Virginia,South,VA,51149,1480160,Prince George,686776814,43187441,265.166,16.675,37.187325,-77.220993
Virginia,South,VA,51153,1480161,Prince William,871295230,31256584,336.409,12.068,38.701119,-77.479579
Virginia,South,VA,51155,1501465,Pulaski,828428505,25215068,319.858,9.736,37.063385,-80.713444
Virginia,South,VA,51157,1673976,Rappahannock,689879167,2068598,266.364,0.799,38.684522,-78.168824
Virginia,South,VA,51159,1480164,Richmond,495962814,64400122,191.492,24.865,37.942894,-76.730561
Virginia,South,VA,51161,1480165,Roanoke,649005288,1801829,250.582,0.696,37.330792,-80.191237
Virginia,South,VA,51163,1480166,Rockbridge,1547655859,8841340,597.553,3.414,37.814517,-79.447754
Virginia,South,VA,51165,1488970,Rockingham,2199316292,11089018,849.161,4.281,38.507585,-78.885321
Virginia,South,VA,51167,1497573,Russell,1227191737,7593771,473.821,2.932,36.93342,-82.095934
Virginia,South,VA,51169,1498172,Scott,1387017224,8052069,535.53,3.109,36.712776,-82.613624
Virginia,South,VA,51171,1673918,Shenandoah,1317721217,8803541,508.775,3.399,38.856204,-78.573987
Virginia,South,VA,51173,1500545,Smyth,1167897842,3526014,450.928,1.361,36.842318,-81.539786
